SchoolID,SchoolName,Sector,Year,GraduateCnt,SalaryOutlay,TeacherCnt,UndergraduateCnt,Cohort
196219,SUNY at Purchase College,1,2017,104,12492797,173,4063,Peers
196219,SUNY at Purchase College,1,2018,100,13387620,177,4134,Peers
196219,SUNY at Purchase College,1,2019,106,13926140,185,4051,Peers
196219,SUNY at Purchase College,1,2020,85,13505303,180,3600,Peers
196219,SUNY at Purchase College,1,2021,83,14222406,183,3439,Peers
196219,SUNY at Purchase College,1,2022,75,14440842,188,3107,Peers
196219,SUNY at Purchase College,1,2023,64,14513197,182,3165,Peers
199111,University of North Carolina Asheville,1,2012,58,14585548,213,3693,Peers
199111,University of North Carolina Asheville,1,2013,48,14602827,219,3736,Peers
199111,University of North Carolina Asheville,1,2014,41,15078314,216,3804,Peers
199111,University of North Carolina Asheville,1,2015,33,15501025,216,3858,Peers
199111,University of North Carolina Asheville,1,2016,23,17054401,224,3798,Peers
199111,University of North Carolina Asheville,1,2017,26,17448123,224,3826,Peers
199111,University of North Carolina Asheville,1,2018,19,16974110,221,3743,Peers
199111,University of North Carolina Asheville,1,2019,13,17005565,220,3587,Peers
199111,University of North Carolina Asheville,1,2020,5,16740245,224,3358,Peers
199111,University of North Carolina Asheville,1,2021,0,15481344,211,3233,Peers
199111,University of North Carolina Asheville,1,2022,0,16843822,218,2914,Peers
199111,University of North Carolina Asheville,1,2023,18,17451509,217,2907,Peers
206589,The College of Wooster,2,2012,0,11908315,170,2080,Peers
206589,The College of Wooster,2,2013,0,12683602,176,2102,Peers
206589,The College of Wooster,2,2014,0,12741940,171,2049,Peers
206589,The College of Wooster,2,2015,0,12340000,165,2050,Peers
206589,The College of Wooster,2,2016,0,13340004,179,2003,Peers
206589,The College of Wooster,2,2017,0,13501772,177,1980,Peers
206589,The College of Wooster,2,2018,0,13822876,186,2004,Peers
206589,The College of Wooster,2,2019,0,13849955,186,1942,Peers
206589,The College of Wooster,2,2020,0,13190126,183,1924,Peers
206589,The College of Wooster,2,2021,0,13182769,176,1968,Peers
206589,The College of Wooster,2,2022,0,13697286,177,1967,Peers
206589,The College of Wooster,2,2023,0,13029794,168,1876,Peers
218070,Furman University,2,2012,162,19677953,246,2753,Peers
218070,Furman University,2,2013,156,19696015,244,2797,Peers
218070,Furman University,2,2014,163,18789480,230,2810,Peers
218070,Furman University,2,2015,153,19569000,232,2731,Peers
218070,Furman University,2,2016,206,20733108,237,2797,Peers
218070,Furman University,2,2017,215,21679873,245,2734,Peers
218070,Furman University,2,2018,179,23604872,272,2768,Peers
218070,Furman University,2,2019,140,23784291,270,2688,Peers
218070,Furman University,2,2020,222,21986369,260,2345,Peers
218070,Furman University,2,2021,156,22648509,256,2307,Peers
218070,Furman University,2,2022,160,24041527,265,2283,Peers
218070,Furman University,2,2023,178,25278288,270,2327,Peers
231712,Christopher Newport University,1,2012,140,17030306,258,5046,Peers
231712,Christopher Newport University,1,2013,138,18584837,268,5094,Peers
231712,Christopher Newport University,1,2014,125,19690609,274,5096,Peers
231712,Christopher Newport University,1,2015,121,20449813,275,5051,Peers
231712,Christopher Newport University,1,2016,112,20589785,276,4930,Peers
231712,Christopher Newport University,1,2017,127,21410033,279,4954,Peers
231712,Christopher Newport University,1,2018,100,22095120,282,4857,Peers
231712,Christopher Newport University,1,2019,82,23449112,289,4837,Peers
231712,Christopher Newport University,1,2020,110,23511603,287,4758,Peers
231712,Christopher Newport University,1,2021,112,24302438,282,4472,Peers
231712,Christopher Newport University,1,2022,110,25164046,280,4449,Peers
231712,Christopher Newport University,1,2023,96,26444761,277,4407,Peers
232681,University of Mary Washington,1,2012,578,16764226,244,4515,Peers
232681,University of Mary Washington,1,2013,448,17360895,245,4383,Peers
232681,University of Mary Washington,1,2014,368,17340253,250,4167,Peers
232681,University of Mary Washington,1,2015,327,17286308,245,4320,Peers
232681,University of Mary Washington,1,2016,369,17425421,250,4357,Peers
232681,University of Mary Washington,1,2017,410,18686179,253,4398,Peers
232681,University of Mary Washington,1,2018,317,18884483,254,4410,Peers
232681,University of Mary Washington,1,2019,306,19307101,255,4182,Peers
232681,University of Mary Washington,1,2020,300,18039816,249,3993,Peers
232681,University of Mary Washington,1,2021,296,18831495,242,3660,Peers
232681,University of Mary Washington,1,2022,264,19341510,236,3493,Peers
232681,University of Mary Washington,1,2023,197,19277330,224,3611,Peers
233897,University of Virginia's College at Wise,1,2012,0,5278496,90,2420,Peers
233897,University of Virginia's College at Wise,1,2013,0,5778100,92,2291,Peers
233897,University of Virginia's College at Wise,1,2014,0,6200647,100,2183,Peers
233897,University of Virginia's College at Wise,1,2015,0,6605507,102,2027,Peers
233897,University of Virginia's College at Wise,1,2016,0,6638527,102,2212,Peers
233897,University of Virginia's College at Wise,1,2017,0,6885252,102,2095,Peers
233897,University of Virginia's College at Wise,1,2018,0,7510430,107,2065,Peers
233897,University of Virginia's College at Wise,1,2019,0,7336350,103,1978,Peers
233897,University of Virginia's College at Wise,1,2020,0,7267694,103,1905,Peers
