SchoolID,SchoolName,Sector,Year,GraduateCnt,SalaryOutlay,TeacherCnt,UndergraduateCnt,Cohort
199111,University of North Carolina Asheville,1,2017,26,17448123,224,3826,LiberalArts
199111,University of North Carolina Asheville,1,2018,19,16974110,221,3743,LiberalArts
199111,University of North Carolina Asheville,1,2019,13,17005565,220,3587,LiberalArts
199111,University of North Carolina Asheville,1,2020,5,16740245,224,3358,LiberalArts
199111,University of North Carolina Asheville,1,2021,0,15481344,211,3233,LiberalArts
199111,University of North Carolina Asheville,1,2022,0,16843822,218,2914,LiberalArts
199111,University of North Carolina Asheville,1,2023,18,17451509,217,2907,LiberalArts
202523,Denison University,2,2012,0,17002200,230,2339,LiberalArts
202523,Denison University,2,2013,0,17569156,232,2274,LiberalArts
202523,Denison University,2,2014,0,18303245,239,2278,LiberalArts
202523,Denison University,2,2015,0,18257624,235,2254,LiberalArts
202523,Denison University,2,2016,0,19404312,245,2277,LiberalArts
202523,Denison University,2,2017,0,20128313,252,2341,LiberalArts
202523,Denison University,2,2018,0,21376750,257,2394,LiberalArts
202523,Denison University,2,2019,0,21413050,252,2293,LiberalArts
202523,Denison University,2,2020,0,20900777,247,2258,LiberalArts
202523,Denison University,2,2021,0,21330193,238,2321,LiberalArts
202523,Denison University,2,2022,0,22328514,245,2416,LiberalArts
202523,Denison University,2,2023,0,24307358,249,2405,LiberalArts
203535,Kenyon College,2,2012,0,13816999,166,1667,LiberalArts
203535,Kenyon College,2,2013,0,12609185,157,1705,LiberalArts
203535,Kenyon College,2,2014,0,13483008,176,1662,LiberalArts
203535,Kenyon College,2,2015,0,14710987,189,1711,LiberalArts
203535,Kenyon College,2,2016,0,15507470,199,1708,LiberalArts
203535,Kenyon College,2,2017,0,16331237,208,1677,LiberalArts
203535,Kenyon College,2,2018,0,16805452,213,1730,LiberalArts
203535,Kenyon College,2,2019,0,16679435,206,1750,LiberalArts
203535,Kenyon College,2,2020,0,16843618,205,1615,LiberalArts
203535,Kenyon College,2,2021,0,17533839,212,1875,LiberalArts
203535,Kenyon College,2,2022,0,18193129,218,1885,LiberalArts
203535,Kenyon College,2,2023,0,19338979,221,2184,LiberalArts
204501,Oberlin College,2,2012,14,29785032,345,2930,LiberalArts
204501,Oberlin College,2,2013,17,30030278,338,2894,LiberalArts
204501,Oberlin College,2,2014,17,31141142,336,2961,LiberalArts
204501,Oberlin College,2,2015,17,31451080,331,2912,LiberalArts
204501,Oberlin College,2,2016,17,32145271,326,2895,LiberalArts
204501,Oberlin College,2,2017,26,31720609,327,2827,LiberalArts
204501,Oberlin College,2,2018,27,27346903,321,2785,LiberalArts
204501,Oberlin College,2,2019,17,27620757,307,2846,LiberalArts
204501,Oberlin College,2,2020,11,26770561,295,2647,LiberalArts
204501,Oberlin College,2,2021,11,27494158,308,2942,LiberalArts
204501,Oberlin College,2,2022,6,26107997,278,2986,LiberalArts
204501,Oberlin College,2,2023,10,27770004,274,2966,LiberalArts
204909,Ohio Wesleyan University,2,2012,0,9750036,141,1819,LiberalArts
204909,Ohio Wesleyan University,2,2013,0,10152057,140,1830,LiberalArts
204909,Ohio Wesleyan University,2,2014,0,10709957,142,1734,LiberalArts
204909,Ohio Wesleyan University,2,2015,0,10545909,140,1671,LiberalArts
204909,Ohio Wesleyan University,2,2016,0,10480091,138,1638,LiberalArts
204909,Ohio Wesleyan University,2,2017,0,10910930,141,1560,LiberalArts
204909,Ohio Wesleyan University,2,2018,0,10770648,138,1561,LiberalArts
204909,Ohio Wesleyan University,2,2019,0,10127715,128,1494,LiberalArts
204909,Ohio Wesleyan University,2,2020,0,8753164,113,1426,LiberalArts
204909,Ohio Wesleyan University,2,2021,0,7252660,97,1339,LiberalArts
204909,Ohio Wesleyan University,2,2022,0,7282759,95,1410,LiberalArts
204909,Ohio Wesleyan University,2,2023,0,7668509,97,1452,LiberalArts
206525,Wittenberg University,2,2012,13,8835543,141,1881,LiberalArts
206525,Wittenberg University,2,2013,20,8362413,131,1959,LiberalArts
206525,Wittenberg University,2,2014,16,8096338,127,1948,LiberalArts
206525,Wittenberg University,2,2015,11,7621771,122,1865,LiberalArts
206525,Wittenberg University,2,2016,28,7471863,117,1960,LiberalArts
206525,Wittenberg University,2,2017,27,7455122,115,1857,LiberalArts
206525,Wittenberg University,2,2018,44,7850458,121,1757,LiberalArts
206525,Wittenberg University,2,2019,42,7704532,117,1577,LiberalArts
206525,Wittenberg University,2,2020,43,6828945,103,1445,LiberalArts
206525,Wittenberg University,2,2021,40,6486791,95,1286,LiberalArts
206525,Wittenberg University,2,2022,41,6840634,97,1258,LiberalArts
206525,Wittenberg University,2,2023,45,6959872,97,1288,LiberalArts
206589,The College of Wooster,2,2012,0,11908315,170,2080,LiberalArts
206589,The College of Wooster,2,2013,0,12683602,176,2102,LiberalArts
206589,The College of Wooster,2,2014,0,12741940,171,2049,LiberalArts
206589,The College of Wooster,2,2015,0,12340000,165,2050,LiberalArts
206589,The College of Wooster,2,2016,0,13340004,179,2003,LiberalArts
206589,The College of Wooster,2,2017,0,13501772,177,1980,LiberalArts
206589,The College of Wooster,2,2018,0,13822876,186,2004,LiberalArts
206589,The College of Wooster,2,2019,0,13849955,186,1942,LiberalArts
206589,The College of Wooster,2,2020,0,13190126,183,1924,LiberalArts
206589,The College of Wooster,2,2021,0,13182769,176,1968,LiberalArts
206589,The College of Wooster,2,2022,0,13697286,177,1967,LiberalArts
206589,The College of Wooster,2,2023,0,13029794,168,1876,LiberalArts
209056,Lewis & Clark College,2,2012,1553,19623389,239,2149,LiberalArts
209056,Lewis & Clark College,2,2013,1395,19667740,237,2126,LiberalArts
209056,Lewis & Clark College,2,2014,1325,16921121,198,2179,LiberalArts
209056,Lewis & Clark College,2,2015,1317,19563443,227,2209,LiberalArts
209056,Lewis & Clark College,2,2016,1285,19571853,220,2134,LiberalArts
209056,Lewis & Clark College,2,2017,1233,19073174,218,2106,LiberalArts
209056,Lewis & Clark College,2,2018,1309,18668597,213,2046,LiberalArts
209056,Lewis & Clark College,2,2019,1288,19678442,216,1935,LiberalArts
209056,Lewis & Clark College,2,2020,1327,18672203,209,1830,LiberalArts
209056,Lewis & Clark College,2,2021,1383,18314953,200,2116,LiberalArts
209056,Lewis & Clark College,2,2022,1391,18787425,199,2204,LiberalArts
209056,Lewis & Clark College,2,2023,1332,20036816,206,2194,LiberalArts
209065,Linfield University,2,2012,0,8297878,119,1663,LiberalArts
209065,Linfield University,2,2013,0,8476552,120,1671,LiberalArts
209065,Linfield University,2,2014,0,8600281,122,1683,LiberalArts
209065,Linfield University,2,2015,0,11279295,158,1700,LiberalArts
209065,Linfield University,2,2016,0,11052060,147,1632,LiberalArts
209065,Linfield University,2,2017,0,11396762,152,1535,LiberalArts
209065,Linfield University,2,2018,0,10855317,146,1376,LiberalArts
209065,Linfield University,2,2019,0,9840951,132,1414,LiberalArts
209065,Linfield University,2,2020,0,9962983,133,1392,LiberalArts
209065,Linfield University,2,2021,14,10230426,135,1283,LiberalArts
209065,Linfield University,2,2022,34,9807036,129,1720,LiberalArts
209065,Linfield University,2,2023,48,9609034,125,1678,LiberalArts
209922,Reed College,2,2012,23,13011665,142,1432,LiberalArts
209922,Reed College,2,2013,16,14168604,156,1395,LiberalArts
209922,Reed College,2,2014,20,14161842,155,1374,LiberalArts
209922,Reed College,2,2015,23,14711726,157,1430,LiberalArts
209922,Reed College,2,2016,17,15234601,161,1410,LiberalArts
209922,Reed College,2,2017,23,15223506,162,1447,LiberalArts
209922,Reed College,2,2018,20,16293265,169,1483,LiberalArts
209922,Reed College,2,2019,14,17052498,175,1457,LiberalArts
209922,Reed College,2,2020,19,16719830,170,1366,LiberalArts
209922,Reed College,2,2021,18,17494602,171,1548,LiberalArts
209922,Reed College,2,2022,11,18032699,166,1523,LiberalArts
209922,Reed College,2,2023,19,18281874,164,1439,LiberalArts
210401,Willamette University,2,2012,830,20771351,250,2101,LiberalArts
210401,Willamette University,2,2013,736,19168577,228,2119,LiberalArts
210401,Willamette University,2,2014,614,18554817,216,2166,LiberalArts
210401,Willamette University,2,2015,623,19251736,225,2123,LiberalArts
210401,Willamette University,2,2016,559,19187584,217,1997,LiberalArts
210401,Willamette University,2,2017,550,18778591,200,1948,LiberalArts
210401,Willamette University,2,2018,555,18631294,187,1808,LiberalArts
210401,Willamette University,2,2019,555,17944642,178,1624,LiberalArts
210401,Willamette University,2,2020,564,16095198,167,1302,LiberalArts
210401,Willamette University,2,2021,549,15597714,158,1236,LiberalArts
210401,Willamette University,2,2022,542,16103223,163,1367,LiberalArts
210401,Willamette University,2,2023,541,17189729,175,1571,LiberalArts
210571,Albright College,2,2012,65,7792905,118,2199,LiberalArts
210571,Albright College,2,2013,35,7671338,119,2349,LiberalArts
210571,Albright College,2,2014,33,7261309,111,2360,LiberalArts
210571,Albright College,2,2015,28,7627931,115,2239,LiberalArts
210571,Albright College,2,2016,14,7899431,120,2304,LiberalArts
210571,Albright College,2,2017,21,7314847,111,2015,LiberalArts
210571,Albright College,2,2018,22,6988048,104,1912,LiberalArts
210571,Albright College,2,2019,40,7246823,108,1718,LiberalArts
210571,Albright College,2,2020,45,7480123,112,1539,LiberalArts
210571,Albright College,2,2021,90,7739903,117,1375,LiberalArts
210571,Albright College,2,2022,200,7720044,114,1298,LiberalArts
210571,Albright College,2,2023,324,7403285,110,1328,LiberalArts
210669,Allegheny College,2,2012,0,12341496,168,2140,LiberalArts
210669,Allegheny College,2,2013,0,13353372,183,2161,LiberalArts
210669,Allegheny College,2,2014,0,13777689,188,2023,LiberalArts
210669,Allegheny College,2,2015,0,13481379,183,1931,LiberalArts
210669,Allegheny College,2,2016,0,12930005,174,1920,LiberalArts
210669,Allegheny College,2,2017,0,12679170,169,1802,LiberalArts
210669,Allegheny College,2,2018,0,10514829,148,1771,LiberalArts
210669,Allegheny College,2,2019,0,11122400,152,1775,LiberalArts
210669,Allegheny College,2,2020,0,11310334,158,1667,LiberalArts
210669,Allegheny College,2,2021,0,11488279,158,1575,LiberalArts
210669,Allegheny College,2,2022,0,10683343,140,1353,LiberalArts
210669,Allegheny College,2,2023,0,10116547,133,1231,LiberalArts
211273,Bryn Mawr College,2,2012,452,15595356,175,1313,LiberalArts
211273,Bryn Mawr College,2,2013,410,14956071,170,1328,LiberalArts
211273,Bryn Mawr College,2,2014,401,15813414,167,1308,LiberalArts
211273,Bryn Mawr College,2,2015,346,15246253,160,1346,LiberalArts
211273,Bryn Mawr College,2,2016,327,16910695,178,1381,LiberalArts
211273,Bryn Mawr College,2,2017,306,16432545,167,1334,LiberalArts
211273,Bryn Mawr College,2,2018,330,16829818,171,1360,LiberalArts
211273,Bryn Mawr College,2,2019,334,15438964,144,1389,LiberalArts
211273,Bryn Mawr College,2,2020,335,15294057,145,1299,LiberalArts
211273,Bryn Mawr College,2,2021,355,17623804,175,1423,LiberalArts
211273,Bryn Mawr College,2,2022,333,18504417,181,1409,LiberalArts
211273,Bryn Mawr College,2,2023,317,20637863,192,1349,LiberalArts
211291,Bucknell University,2,2012,82,33624073,385,3533,LiberalArts
211291,Bucknell University,2,2013,76,36513266,399,3532,LiberalArts
211291,Bucknell University,2,2014,59,37681871,403,3565,LiberalArts
211291,Bucknell University,2,2015,56,38740038,400,3569,LiberalArts
211291,Bucknell University,2,2016,55,40331632,410,3571,LiberalArts
211291,Bucknell University,2,2017,67,41378027,412,3611,LiberalArts
211291,Bucknell University,2,2018,71,42355686,412,3597,LiberalArts
211291,Bucknell University,2,2019,70,43478358,423,3627,LiberalArts
211291,Bucknell University,2,2020,31,41572089,398,3695,LiberalArts
211291,Bucknell University,2,2021,33,40992443,386,3724,LiberalArts
211291,Bucknell University,2,2022,40,42922508,392,3747,LiberalArts
211291,Bucknell University,2,2023,46,45586930,398,3846,LiberalArts
212009,Dickinson College,2,2012,0,17111514,219,2386,LiberalArts
212009,Dickinson College,2,2013,0,17748419,226,2396,LiberalArts
212009,Dickinson College,2,2014,0,18422395,229,2364,LiberalArts
212009,Dickinson College,2,2015,0,19192440,232,2420,LiberalArts
212009,Dickinson College,2,2016,0,19978188,242,2420,LiberalArts
212009,Dickinson College,2,2017,0,19981487,243,2382,LiberalArts
212009,Dickinson College,2,2018,0,20002750,238,2399,LiberalArts
212009,Dickinson College,2,2019,0,19671255,229,2133,LiberalArts
212009,Dickinson College,2,2020,0,18572550,215,1932,LiberalArts
212009,Dickinson College,2,2021,6,18349458,219,2180,LiberalArts
212009,Dickinson College,2,2022,12,19109650,221,2125,LiberalArts
212009,Dickinson College,2,2023,13,19702806,221,2204,LiberalArts
212577,Franklin and Marshall College,2,2012,0,20151837,245,2365,LiberalArts
212577,Franklin and Marshall College,2,2013,0,16994379,198,2297,LiberalArts
212577,Franklin and Marshall College,2,2014,0,18985693,231,2209,LiberalArts
212577,Franklin and Marshall College,2,2015,0,22786310,273,2249,LiberalArts
212577,Franklin and Marshall College,2,2016,0,22955717,268,2255,LiberalArts
212577,Franklin and Marshall College,2,2017,0,23537354,270,2283,LiberalArts
212577,Franklin and Marshall College,2,2018,0,24619770,274,2309,LiberalArts
212577,Franklin and Marshall College,2,2019,0,25227184,273,2315,LiberalArts
212577,Franklin and Marshall College,2,2020,0,23154961,251,2254,LiberalArts
212577,Franklin and Marshall College,2,2021,0,21256360,233,2145,LiberalArts
212577,Franklin and Marshall College,2,2022,0,20162292,208,1990,LiberalArts
212577,Franklin and Marshall College,2,2023,0,19886393,193,1911,LiberalArts
212674,Gettysburg College,2,2012,0,17596310,220,2600,LiberalArts
212674,Gettysburg College,2,2013,0,18412717,221,2524,LiberalArts
212674,Gettysburg College,2,2014,0,19219216,225,2447,LiberalArts
212674,Gettysburg College,2,2015,0,19069897,222,2447,LiberalArts
212674,Gettysburg College,2,2016,0,19381830,223,2394,LiberalArts
212674,Gettysburg College,2,2017,0,19948321,231,2411,LiberalArts
212674,Gettysburg College,2,2018,0,19957724,230,2441,LiberalArts
212674,Gettysburg College,2,2019,0,20025918,227,2370,LiberalArts
212674,Gettysburg College,2,2020,0,19869860,224,2507,LiberalArts
212674,Gettysburg College,2,2021,0,19736303,226,2401,LiberalArts
212674,Gettysburg College,2,2022,643,18798871,216,2241,LiberalArts
212674,Gettysburg College,2,2023,679,18937486,211,2216,LiberalArts
212911,Haverford College,2,2012,0,11468807,121,1205,LiberalArts
212911,Haverford College,2,2013,0,13030191,140,1187,LiberalArts
212911,Haverford College,2,2014,0,12918899,146,1194,LiberalArts
212911,Haverford College,2,2015,0,12949012,142,1233,LiberalArts
212911,Haverford College,2,2016,0,13161795,143,1268,LiberalArts
212911,Haverford College,2,2017,0,14458494,163,1296,LiberalArts
212911,Haverford College,2,2018,0,14475702,158,1310,LiberalArts
212911,Haverford College,2,2019,0,15258086,165,1317,LiberalArts
212911,Haverford College,2,2020,0,15398411,165,1307,LiberalArts
212911,Haverford College,2,2021,0,16177839,168,1420,LiberalArts
212911,Haverford College,2,2022,0,17414260,176,1421,LiberalArts
212911,Haverford College,2,2023,0,18350980,183,1424,LiberalArts
213251,Juniata College,2,2012,7,7207068,103,1558,LiberalArts
213251,Juniata College,2,2013,10,7316037,104,1625,LiberalArts
213251,Juniata College,2,2014,17,7753541,108,1615,LiberalArts
213251,Juniata College,2,2015,13,7689449,104,1570,LiberalArts
213251,Juniata College,2,2016,5,8295361,110,1568,LiberalArts
213251,Juniata College,2,2017,10,8216869,113,1485,LiberalArts
213251,Juniata College,2,2018,10,8884336,122,1423,LiberalArts
213251,Juniata College,2,2019,20,8248848,111,1409,LiberalArts
213251,Juniata College,2,2020,53,7656289,100,1303,LiberalArts
213251,Juniata College,2,2021,34,7092721,97,1259,LiberalArts
213251,Juniata College,2,2022,33,7283160,94,1179,LiberalArts
213251,Juniata College,2,2023,80,7781428,97,1212,LiberalArts
213385,Lafayette College,2,2012,0,21635680,223,2488,LiberalArts
213385,Lafayette College,2,2013,0,22663734,229,2486,LiberalArts
213385,Lafayette College,2,2014,0,24074471,240,2503,LiberalArts
213385,Lafayette College,2,2015,0,23772305,234,2533,LiberalArts
213385,Lafayette College,2,2016,0,24883841,237,2550,LiberalArts
213385,Lafayette College,2,2017,0,26465440,249,2594,LiberalArts
213385,Lafayette College,2,2018,0,27452054,252,2642,LiberalArts
213385,Lafayette College,2,2019,0,28707307,259,2662,LiberalArts
213385,Lafayette College,2,2020,0,26365680,251,2514,LiberalArts
213385,Lafayette College,2,2021,0,27496550,255,2725,LiberalArts
213385,Lafayette College,2,2022,0,28631790,261,2729,LiberalArts
213385,Lafayette College,2,2023,0,29532967,261,2764,LiberalArts
213668,Lycoming College,2,2012,0,5047072,82,1354,LiberalArts
213668,Lycoming College,2,2013,0,5161372,81,1309,LiberalArts
213668,Lycoming College,2,2014,0,5341035,82,1353,LiberalArts
213668,Lycoming College,2,2015,0,5797890,86,1285,LiberalArts
213668,Lycoming College,2,2016,0,6023473,90,1263,LiberalArts
213668,Lycoming College,2,2017,0,6060550,89,1217,LiberalArts
213668,Lycoming College,2,2018,0,6083070,88,1142,LiberalArts
213668,Lycoming College,2,2019,0,6278988,90,1140,LiberalArts
213668,Lycoming College,2,2020,0,6132248,88,1065,LiberalArts
213668,Lycoming College,2,2021,0,6441860,91,1089,LiberalArts
213668,Lycoming College,2,2022,0,6570539,90,1059,LiberalArts
213668,Lycoming College,2,2023,0,6628935,89,1063,LiberalArts
214175,Muhlenberg College,2,2012,0,13063073,173,2422,LiberalArts
214175,Muhlenberg College,2,2013,0,13199132,174,2448,LiberalArts
214175,Muhlenberg College,2,2014,0,13487216,177,2440,LiberalArts
214175,Muhlenberg College,2,2015,0,13890907,180,2397,LiberalArts
214175,Muhlenberg College,2,2016,0,14813572,189,2408,LiberalArts
214175,Muhlenberg College,2,2017,0,15033304,188,2367,LiberalArts
214175,Muhlenberg College,2,2018,0,15139089,187,2340,LiberalArts
214175,Muhlenberg College,2,2019,0,14689690,184,2251,LiberalArts
214175,Muhlenberg College,2,2020,21,14985841,182,2046,LiberalArts
214175,Muhlenberg College,2,2021,21,14560914,185,2074,LiberalArts
214175,Muhlenberg College,2,2022,14,14805623,181,1945,LiberalArts
214175,Muhlenberg College,2,2023,30,13888452,170,1788,LiberalArts
215275,University of Pittsburgh-Greensburg,1,2012,0,4459158,77,1723,LiberalArts
215275,University of Pittsburgh-Greensburg,1,2013,0,4756798,80,1677,LiberalArts
215275,University of Pittsburgh-Greensburg,1,2014,0,4772030,78,1578,LiberalArts
215275,University of Pittsburgh-Greensburg,1,2015,0,4718890,76,1562,LiberalArts
215275,University of Pittsburgh-Greensburg,1,2016,0,4721812,76,1520,LiberalArts
215275,University of Pittsburgh-Greensburg,1,2017,0,4782365,75,1523,LiberalArts
215275,University of Pittsburgh-Greensburg,1,2018,0,4807281,74,1508,LiberalArts
215275,University of Pittsburgh-Greensburg,1,2019,0,5157472,78,1454,LiberalArts
215275,University of Pittsburgh-Greensburg,1,2020,0,5350489,80,1408,LiberalArts
215275,University of Pittsburgh-Greensburg,1,2021,0,5022980,75,1320,LiberalArts
215275,University of Pittsburgh-Greensburg,1,2022,0,5177035,75,1328,LiberalArts
215275,University of Pittsburgh-Greensburg,1,2023,0,5378930,78,1326,LiberalArts
215798,Saint Vincent College,2,2012,200,6368977,102,1566,LiberalArts
215798,Saint Vincent College,2,2013,217,6276399,98,1596,LiberalArts
215798,Saint Vincent College,2,2014,203,6431814,100,1626,LiberalArts
215798,Saint Vincent College,2,2015,205,6727182,101,1652,LiberalArts
215798,Saint Vincent College,2,2016,190,6890327,103,1646,LiberalArts
215798,Saint Vincent College,2,2017,198,6992779,103,1667,LiberalArts
215798,Saint Vincent College,2,2018,191,7247106,103,1676,LiberalArts
215798,Saint Vincent College,2,2019,179,7428776,107,1560,LiberalArts
215798,Saint Vincent College,2,2020,172,7112749,102,1462,LiberalArts
215798,Saint Vincent College,2,2021,162,6697408,95,1430,LiberalArts
215798,Saint Vincent College,2,2022,177,6897602,96,1359,LiberalArts
215798,Saint Vincent College,2,2023,162,6976385,96,1280,LiberalArts
216278,Susquehanna University,2,2012,0,10005500,141,2215,LiberalArts
216278,Susquehanna University,2,2013,0,10185590,142,2187,LiberalArts
216278,Susquehanna University,2,2014,0,9835159,136,2093,LiberalArts
216278,Susquehanna University,2,2015,0,9628734,134,2199,LiberalArts
216278,Susquehanna University,2,2016,0,9706661,135,2195,LiberalArts
216278,Susquehanna University,2,2017,0,10342291,142,2349,LiberalArts
216278,Susquehanna University,2,2018,3,10649005,146,2393,LiberalArts
216278,Susquehanna University,2,2019,3,10219854,138,2312,LiberalArts
216278,Susquehanna University,2,2020,2,10315906,142,2239,LiberalArts
216278,Susquehanna University,2,2021,5,10835337,144,2197,LiberalArts
216278,Susquehanna University,2,2022,7,11262613,145,2224,LiberalArts
216278,Susquehanna University,2,2023,6,11223696,141,2241,LiberalArts
216287,Swarthmore College,2,2012,0,20891942,194,1552,LiberalArts
216287,Swarthmore College,2,2013,0,22067500,202,1534,LiberalArts
216287,Swarthmore College,2,2014,0,21771800,199,1542,LiberalArts
216287,Swarthmore College,2,2015,0,23658400,211,1581,LiberalArts
216287,Swarthmore College,2,2016,0,24690167,217,1543,LiberalArts
216287,Swarthmore College,2,2017,0,25834769,222,1577,LiberalArts
216287,Swarthmore College,2,2018,0,26636192,224,1559,LiberalArts
216287,Swarthmore College,2,2019,0,27291522,223,1594,LiberalArts
216287,Swarthmore College,2,2020,0,27050478,226,1437,LiberalArts
216287,Swarthmore College,2,2021,0,29189189,251,1651,LiberalArts
216287,Swarthmore College,2,2022,0,31194670,257,1625,LiberalArts
216287,Swarthmore College,2,2023,0,33447174,256,1644,LiberalArts
216524,Ursinus College,2,2012,0,10239800,129,1680,LiberalArts
216524,Ursinus College,2,2013,0,9470055,120,1596,LiberalArts
216524,Ursinus College,2,2014,0,9674909,123,1681,LiberalArts
216524,Ursinus College,2,2015,0,9184086,117,1643,LiberalArts
216524,Ursinus College,2,2016,0,9529829,121,1556,LiberalArts
216524,Ursinus College,2,2017,0,9633287,121,1507,LiberalArts
216524,Ursinus College,2,2018,0,9764212,122,1435,LiberalArts
216524,Ursinus College,2,2019,0,10195815,125,1472,LiberalArts
216524,Ursinus College,2,2020,0,10283412,127,1493,LiberalArts
216524,Ursinus College,2,2021,0,10560074,132,1556,LiberalArts
216524,Ursinus College,2,2022,0,10830968,133,1527,LiberalArts
216524,Ursinus College,2,2023,0,11462259,137,1492,LiberalArts
216667,Washington & Jefferson College,2,2012,0,7729284,113,1429,LiberalArts
216667,Washington & Jefferson College,2,2013,0,7768022,114,1328,LiberalArts
216667,Washington & Jefferson College,2,2014,0,7552100,109,1362,LiberalArts
216667,Washington & Jefferson College,2,2015,0,7790550,110,1350,LiberalArts
216667,Washington & Jefferson College,2,2016,10,7946766,110,1396,LiberalArts
216667,Washington & Jefferson College,2,2017,7,8235559,111,1405,LiberalArts
216667,Washington & Jefferson College,2,2018,1,8339427,114,1356,LiberalArts
216667,Washington & Jefferson College,2,2019,3,8402717,113,1262,LiberalArts
216667,Washington & Jefferson College,2,2020,2,8168787,112,1165,LiberalArts
216667,Washington & Jefferson College,2,2021,1,7563892,104,1156,LiberalArts
216667,Washington & Jefferson College,2,2022,2,7618781,102,1149,LiberalArts
216667,Washington & Jefferson College,2,2023,0,8252088,110,1162,LiberalArts
216807,Westminster College,2,2012,50,6556667,113,1429,LiberalArts
216807,Westminster College,2,2013,53,5997974,103,1313,LiberalArts
216807,Westminster College,2,2014,148,6087152,102,1159,LiberalArts
216807,Westminster College,2,2015,175,5474846,92,1139,LiberalArts
216807,Westminster College,2,2016,84,5198378,83,1174,LiberalArts
216807,Westminster College,2,2017,72,5614002,90,1191,LiberalArts
216807,Westminster College,2,2018,71,5510793,89,1198,LiberalArts
216807,Westminster College,2,2019,66,5019236,81,1165,LiberalArts
216807,Westminster College,2,2020,79,4529260,74,1149,LiberalArts
216807,Westminster College,2,2021,62,4698059,72,1163,LiberalArts
216807,Westminster College,2,2022,50,4643631,71,1161,LiberalArts
216807,Westminster College,2,2023,48,4714865,70,1155,LiberalArts
217873,Claflin University,2,2012,63,6947718,121,1883,LiberalArts
217873,Claflin University,2,2013,50,6615095,113,1834,LiberalArts
217873,Claflin University,2,2014,63,7129148,120,1803,LiberalArts
217873,Claflin University,2,2015,74,7403150,122,1851,LiberalArts
217873,Claflin University,2,2016,73,8140252,127,1905,LiberalArts
217873,Claflin University,2,2017,91,8348267,127,2038,LiberalArts
217873,Claflin University,2,2018,92,7227070,112,2080,LiberalArts
217873,Claflin University,2,2019,84,8130417,122,1986,LiberalArts
217873,Claflin University,2,2020,79,7872063,119,1969,LiberalArts
217873,Claflin University,2,2021,87,8261749,118,1779,LiberalArts
217873,Claflin University,2,2022,81,8358065,115,1749,LiberalArts
217873,Claflin University,2,2023,81,8307832,116,1754,LiberalArts
218070,Furman University,2,2012,162,19677953,246,2753,LiberalArts
218070,Furman University,2,2013,156,19696015,244,2797,LiberalArts
218070,Furman University,2,2014,163,18789480,230,2810,LiberalArts
218070,Furman University,2,2015,153,19569000,232,2731,LiberalArts
218070,Furman University,2,2016,206,20733108,237,2797,LiberalArts
218070,Furman University,2,2017,215,21679873,245,2734,LiberalArts
218070,Furman University,2,2018,179,23604872,272,2768,LiberalArts
218070,Furman University,2,2019,140,23784291,270,2688,LiberalArts
218070,Furman University,2,2020,222,21986369,260,2345,LiberalArts
218070,Furman University,2,2021,156,22648509,256,2307,LiberalArts
218070,Furman University,2,2022,160,24041527,265,2283,LiberalArts
218070,Furman University,2,2023,178,25278288,270,2327,LiberalArts
218539,Presbyterian College,2,2012,231,6915853,100,1172,LiberalArts
218539,Presbyterian College,2,2013,310,7058626,101,1123,LiberalArts
218539,Presbyterian College,2,2014,314,7184026,99,1146,LiberalArts
218539,Presbyterian College,2,2015,315,7033390,96,1064,LiberalArts
218539,Presbyterian College,2,2016,289,7280639,98,1063,LiberalArts
218539,Presbyterian College,2,2017,264,7282538,96,1016,LiberalArts
218539,Presbyterian College,2,2018,250,7889265,101,1080,LiberalArts
218539,Presbyterian College,2,2019,251,8406011,104,1102,LiberalArts
218539,Presbyterian College,2,2020,261,8141855,101,1048,LiberalArts
218539,Presbyterian College,2,2021,240,8375689,105,991,LiberalArts
218539,Presbyterian College,2,2022,244,8389673,102,955,LiberalArts
218539,Presbyterian College,2,2023,233,7226533,93,903,LiberalArts
218973,Wofford College,2,2012,0,8600274,124,1619,LiberalArts
218973,Wofford College,2,2013,0,8992195,127,1615,LiberalArts
218973,Wofford College,2,2014,0,9349590,131,1658,LiberalArts
218973,Wofford College,2,2015,0,9486757,131,1660,LiberalArts
218973,Wofford College,2,2016,0,9774865,134,1683,LiberalArts
218973,Wofford College,2,2017,0,10495950,146,1678,LiberalArts
218973,Wofford College,2,2018,0,10479431,142,1666,LiberalArts
218973,Wofford College,2,2019,0,10686804,143,1720,LiberalArts
218973,Wofford College,2,2020,0,10640909,142,1764,LiberalArts
218973,Wofford College,2,2021,0,10866883,141,1765,LiberalArts
218973,Wofford College,2,2022,0,11960717,150,1823,LiberalArts
218973,Wofford College,2,2023,0,11734010,145,1873,LiberalArts
220181,Fisk University,2,2012,40,2477289,47,580,LiberalArts
220181,Fisk University,2,2013,35,2287534,46,611,LiberalArts
220181,Fisk University,2,2014,43,2556399,47,729,LiberalArts
220181,Fisk University,2,2015,49,2647551,51,806,LiberalArts
220181,Fisk University,2,2016,38,3075843,54,723,LiberalArts
220181,Fisk University,2,2017,37,2983444,54,664,LiberalArts
220181,Fisk University,2,2018,37,3272425,59,743,LiberalArts
220181,Fisk University,2,2019,34,3346871,58,840,LiberalArts
220181,Fisk University,2,2020,32,3256717,56,879,LiberalArts
220181,Fisk University,2,2021,28,3114253,50,914,LiberalArts
